"CNES","VINC_SUS","TPGESTAO","QTLEITP1","QTLEITP2","CODUFMUN","DT_ATUAL","COMPETEN","CNES_integer","FANTASIA","munResStatus","munResTipo","munResNome","munResUf","munResLat","munResLon","munResAlt","munResArea","CODESTAB","ano","mes","mes.nasc","Ano.nasc","dia","datacompleta"
"2778718","Sim","Municipal",74,5,"431490","201912","201912","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","12","12","2019","31",2019-12-31
"3006522","Sim","Municipal",151,165,"431490","201911","201912","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","12","12","2019","31",2019-12-31
"3007847","Sim","Municipal",162,58,"431490","202001","201912","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","12","12","2019","31",2019-12-31
"3567664","Não","Municipal",100,149,"431490","201906","201912","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","12","12","2019","31",2019-12-31
"5026253","Não","Municipal",36,110,"431490","201906","201912","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","12","12","2019","31",2019-12-31
"5029880","Não","Municipal",2,0,"431490","201909","201912","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","12","12","2019","31",2019-12-31
"6295320","Sim","Municipal",1,199,"431490","202001","201912","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","12","12","2019","31",2019-12-31
"7092571","Sim","Municipal",85,5,"431490","201909","201912","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","12","12","2019","31",2019-12-31
"7349165","Não","Municipal",15,0,"431490","201906","201912","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","12","12","2019","31",2019-12-31
"7513151","Sim","Municipal",4,95,"431490","201911","201912","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","12","12","2019","31",2019-12-31
"9570047","Não","Municipal",5,0,"431490","202001","201912","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","12","12","2019","31",2019-12-31
"2237156","Não","Municipal",54,28,"431490","201812","202001","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","01","01","2020","31",2020-01-31
"2237253","Sim","Municipal",355,287,"431490","202001","202001","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","01","01","2020","31",2020-01-31
"2237261","Sim","Municipal",51,68,"431490","201912","202001","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2020","01","01","2020","31",2020-01-31
"2237571","Sim","Municipal",207,357,"431490","201907","202001","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2020","01","01","2020","31",2020-01-31
"2237598","Sim","Municipal",67,35,"431490","201909","202001","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2020","01","01","2020","31",2020-01-31
"2237601","Sim","Municipal",182,330,"431490","201912","202001","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2020","01","01","2020","31",2020-01-31
"2237822","Sim","Municipal",8,1,"431490","202001","202001","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2020","01","01","2020","31",2020-01-31
"2237849","Sim","Municipal",159,105,"431490","202001","202001","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2020","01","01","2020","31",2020-01-31
"2237881","Sim","Municipal",16,4,"431490","202001","202001","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2020","01","01","2020","31",2020-01-31
"2262568","Sim","Municipal",176,208,"431490","201909","202001","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","01","01","2020","31",2020-01-31
"2265052","Sim","Municipal",37,27,"431490","201910","202001","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","01","01","2020","31",2020-01-31
"2265060","Sim","Municipal",188,9,"431490","201908","202001","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","01","01","2020","31",2020-01-31
"2693801","Sim","Municipal",29,343,"431490","201910","202001","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","01","01","2020","31",2020-01-31
"2778718","Sim","Municipal",74,5,"431490","201912","202001","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","01","01","2020","31",2020-01-31
"3006522","Sim","Municipal",151,165,"431490","201911","202001","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","01","01","2020","31",2020-01-31
"3007847","Sim","Municipal",162,58,"431490","202001","202001","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","01","01","2020","31",2020-01-31
"3567664","Não","Municipal",100,149,"431490","201906","202001","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","01","01","2020","31",2020-01-31
"5026253","Não","Municipal",36,110,"431490","201906","202001","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","01","01","2020","31",2020-01-31
"5029880","Não","Municipal",2,0,"431490","201909","202001","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","01","01","2020","31",2020-01-31
"6295320","Sim","Municipal",1,143,"431490","202001","202001","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","01","01","2020","31",2020-01-31
"7092571","Sim","Municipal",85,5,"431490","201909","202001","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","01","01","2020","31",2020-01-31
"7349165","Não","Municipal",15,0,"431490","201906","202001","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2020","01","01","2020","31",2020-01-31
"7513151","Sim","Municipal",4,95,"431490","201911","202001","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2020","01","01","2020","31",2020-01-31
"9570047","Não","Municipal",5,0,"431490","202001","202001","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2020","01","01","2020","31",2020-01-31
"2237156","Não","Municipal",54,28,"431490","202002","202002","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","02","02","2020","31",
"2237253","Sim","Municipal",355,287,"431490","202002","202002","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","02","02","2020","31",
"2237261","Sim","Municipal",51,68,"431490","201912","202002","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2020","02","02","2020","31",
"2237571","Sim","Municipal",207,357,"431490","201907","202002","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2020","02","02","2020","31",
"2237598","Sim","Municipal",67,35,"431490","201909","202002","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2020","02","02","2020","31",
"2237601","Sim","Municipal",182,330,"431490","202002","202002","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2020","02","02","2020","31",
"2237822","Sim","Municipal",8,1,"431490","202001","202002","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2020","02","02","2020","31",
"2237849","Sim","Municipal",159,105,"431490","202002","202002","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2020","02","02","2020","31",
"2237881","Sim","Municipal",16,4,"431490","202001","202002","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2020","02","02","2020","31",
"2262568","Sim","Municipal",176,208,"431490","202003","202002","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","02","02","2020","31",
"2265052","Sim","Municipal",37,27,"431490","201910","202002","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","02","02","2020","31",
"2265060","Sim","Municipal",187,9,"431490","202003","202002","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","02","02","2020","31",
"2693801","Sim","Municipal",29,343,"431490","201910","202002","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","02","02","2020","31",
"2778718","Sim","Municipal",74,5,"431490","202002","202002","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","02","02","2020","31",
"3006522","Sim","Municipal",151,165,"431490","201911","202002","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","02","02","2020","31",
"3007847","Sim","Municipal",162,58,"431490","202002","202002","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","02","02","2020","31",
"3567664","Não","Municipal",100,149,"431490","201906","202002","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","02","02","2020","31",
"5026253","Não","Municipal",36,110,"431490","201906","202002","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","02","02","2020","31",
"5029880","Não","Municipal",2,0,"431490","201909","202002","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","02","02","2020","31",
"6295320","Sim","Municipal",1,143,"431490","202002","202002","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","02","02","2020","31",
"7092571","Sim","Municipal",85,5,"431490","201909","202002","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","02","02","2020","31",
"7349165","Não","Municipal",15,0,"431490","201906","202002","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2020","02","02","2020","31",
"7513151","Sim","Municipal",4,104,"431490","202002","202002","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2020","02","02","2020","31",
"9570047","Não","Municipal",5,0,"431490","202001","202002","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2020","02","02","2020","31",
"2237156","Não","Municipal",54,28,"431490","202002","202003","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2020","03","03","2020","31",2020-03-31
"2237253","Sim","Municipal",340,287,"431490","202004","202003","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2020","03","03","2020","31",2020-03-31
"2237261","Sim","Municipal",51,68,"431490","201912","202003","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2020","03","03","2020","31",2020-03-31
"2237571","Sim","Municipal",207,357,"431490","202004","202003","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2020","03","03","2020","31",2020-03-31
"2237598","Sim","Municipal",67,35,"431490","201909","202003","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2020","03","03","2020","31",2020-03-31
"2237601","Sim","Municipal",182,330,"431490","202003","202003","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2020","03","03","2020","31",2020-03-31
"2237822","Sim","Municipal",8,1,"431490","202001","202003","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2020","03","03","2020","31",2020-03-31
"2237849","Sim","Municipal",159,105,"431490","202003","202003","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2020","03","03","2020","31",2020-03-31
"2237881","Sim","Municipal",16,4,"431490","202001","202003","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2020","03","03","2020","31",2020-03-31
"2262568","Sim","Municipal",176,208,"431490","202003","202003","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2020","03","03","2020","31",2020-03-31
"2265052","Sim","Municipal",37,27,"431490","201910","202003","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2020","03","03","2020","31",2020-03-31
"2265060","Sim","Municipal",187,9,"431490","202004","202003","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2020","03","03","2020","31",2020-03-31
"2693801","Sim","Municipal",29,343,"431490","202004","202003","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2020","03","03","2020","31",2020-03-31
"2778718","Sim","Municipal",74,5,"431490","202002","202003","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2020","03","03","2020","31",2020-03-31
"3006522","Sim","Municipal",151,165,"431490","201911","202003","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2020","03","03","2020","31",2020-03-31
"3007847","Sim","Municipal",162,58,"431490","202003","202003","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2020","03","03","2020","31",2020-03-31
"3567664","Não","Municipal",100,149,"431490","201906","202003","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2020","03","03","2020","31",2020-03-31
"5026253","Não","Municipal",36,110,"431490","201906","202003","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2020","03","03","2020","31",2020-03-31
"5029880","Não","Municipal",2,0,"431490","201909","202003","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2020","03","03","2020","31",2020-03-31
"6295320","Sim","Municipal",1,143,"431490","202003","202003","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2020","03","03","2020","31",2020-03-31
"7092571","Sim","Municipal",85,5,"431490","202003","202003","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2020","03","03","2020","31",2020-03-31
